"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year "|" Citation"|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||30||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Diet, unspecified|No substrate|Field natural|3|Active ingredient||NR||0.9||9|AI ug/g diet|||||||||||||||||Population|Abundance|NR||NR||0.9||9|||AI ug/g diet|Not reported||42||NR||NR|Day(s)|Chandler,A.J., F.A. Drummond, J.A. Collins, J. Lund, and G. Alnajjar|187152|Exposure of the Common Eastern Bumble Bee, Bombus impatiens (Cresson), to Sub-Lethal Doses of Acetamiprid and Propiconazole in Wild Blueberry|J. Agric. Urban Entomol.36(1): 23 p.|2020|Chandler,A.J., F.A. Drummond, J.A. Collins, J. Lund, and G. Alnajjar (2020). Exposure of the Common Eastern Bumble Bee, Bombus impatiens (Cresson), to Sub-Lethal Doses of Acetamiprid and Propiconazole in Wild Blueberry. J. Agric. Urban Entomol., 36, (1), 23 p. doi:10.3954/1523-5475-36.1.1. ECOREF#:187152|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||99.9||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Adult|<|24||NR||NR|Hour(s)|Food|No substrate|Lab|6|Active ingredient||NR||0.452||4520|ug/kg diet|||||||||||||||||Population|Biomass|NR||NR||0.452||4520|||ug/kg diet|Not reported||NR||7||49|Day(s)|Camp,A.A., M.A. Batres, W.C. Williams, R.W. Koethe, K.A. Stoner, and D.M. Lehmann|186736|Effects of the Neonicotinoid Acetamiprid in Pollen on Bombus impatiens Microcolony Development|Environ. Toxicol. Chem.39(12): 2560-2569|2020|Camp,A.A., M.A. Batres, W.C. Williams, R.W. Koethe, K.A. Stoner, and D.M. Lehmann (2020). Effects of the Neonicotinoid Acetamiprid in Pollen on Bombus impatiens Microcolony Development. Environ. Toxicol. Chem., 39, (12), 2560-2569. doi:10.1002/etc.4886. ECOREF#:186736|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus sp.|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Not reported|Field natural|2|Formulation||0.1/||NR/||NR/|kg/ha|||||||||||||||||Avoidance|Food avoidance|NOEL||0.1/||NR/||NR/|||kg/ha|Not reported||19||NR||NR|Day(s)|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda|178512|Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?|Crop Prot.114:83-89|2018|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda (2018). Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?. Crop Prot., 114, 83-89. doi:10.1016/j.cropro.2018.08.018. ECOREF#:178512|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus sp.|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Not reported|Field natural|2|Formulation||0.1/||NR/||NR/|kg/ha|||||||||||||||||Avoidance|Food avoidance|NOEL||0.1/||NR/||NR/|||kg/ha|Not reported||16||NR||NR|Day(s)|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda|178512|Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?|Crop Prot.114:83-89|2018|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda (2018). Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?. Crop Prot., 114, 83-89. doi:10.1016/j.cropro.2018.08.018. ECOREF#:178512|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus sp.|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Not reported|Field natural|2|Formulation||0.1/||NR/||NR/|kg/ha|||||||||||||||||Avoidance|Food avoidance|NOEL||0.1/||NR/||NR/|||kg/ha|Not reported||13||NR||NR|Day(s)|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda|178512|Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?|Crop Prot.114:83-89|2018|Stejskalova,M., V. Konradyova, M. Suchanova, and J. Kazda (2018). Is Pollinator Visitation of Helianthus annuus (Sunflower) Influenced by Cultivar or Pesticide Treatment?. Crop Prot., 114, 83-89. doi:10.1016/j.cropro.2018.08.018. ECOREF#:178512|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not coded|Not coded||20.3||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Formulation|>|100|||||AI ug/org|||||||||||||||||Mortality|Mortality|LD50|>|100|||||||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Lee Kyle - Email: Kyle.Lee@epa.gov:|2020|U.S.Environmental Protection Agency (2020). Pesticide Ecotoxicity Database: Bee Studies. Contact: Lee Kyle - Email: Kyle.Lee@epa.gov, ECOREF#:184644|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not coded|Not coded||20.3||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|Not coded|Lab|NC|Formulation||22.2||13.2||187.3|AI ug/org|||||||||||||||||Mortality|Mortality|LD50||22.2||13.2||187.3|||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Lee Kyle - Email: Kyle.Lee@epa.gov:|2020|U.S.Environmental Protection Agency (2020). Pesticide Ecotoxicity Database: Bee Studies. Contact: Lee Kyle - Email: Kyle.Lee@epa.gov, ECOREF#:184644|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not coded|Not coded||20.3||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Formulation|>|100||NR||NR|AI ug/org|||||||||||||||||Mortality|Mortality|LOEL|>|100||NR||NR|||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Lee Kyle - Email: Kyle.Lee@epa.gov:|2020|U.S.Environmental Protection Agency (2020). Pesticide Ecotoxicity Database: Bee Studies. Contact: Lee Kyle - Email: Kyle.Lee@epa.gov, ECOREF#:184644|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||8||NR||NR|Week(s)|Food|Not reported|Field natural|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Reproduction|Reproducing organisms|LOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||28||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|7|Formulation||30||NR||NR|ul/100 ml diet|||||||||||||||||Intoxication|Mobility|LOEL||30||NR||NR|||ul/100 ml diet|Not reported||.0833||NR||NR|Day(s)|Taplamacioglu,D., and I. Karaca|187161|Effects of Some Pesticides on Bombus terrestris Under Laboratory Conditions|Int. J. Agric. Environ. Food Sci.3(4): 217-219|2019|Taplamacioglu,D., and I. Karaca (2019). Effects of Some Pesticides on Bombus terrestris Under Laboratory Conditions. Int. J. Agric. Environ. Food Sci., 3, (4), 217-219. doi:10.31015/jaefs.2019.4.3. ECOREF#:187161|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not coded|Not coded||20.3||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|Not coded|Lab|NC|Formulation||21.36||NR||NR|AI ug/org|||||||||||||||||Mortality|Mortality|LOEL||21.36||NR||NR|||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Lee Kyle - Email: Kyle.Lee@epa.gov:|2020|U.S.Environmental Protection Agency (2020). Pesticide Ecotoxicity Database: Bee Studies. Contact: Lee Kyle - Email: Kyle.Lee@epa.gov, ECOREF#:184644|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Abundance|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||63||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Abundance|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||63||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Mortality|Mortality|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||63||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Formulation||1.31/||NR/||NR/|ug/org|||||||||||||||||Morphology|Width|NOEL||1.31/||NR/||NR/|||ug/org|Thorax||77||NR||NR|Day(s)|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela|191055|Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies|Environ. Pollut.326:10 p.|2023|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela (2023). Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies. Environ. Pollut., 326, 10 p. doi:10.1016/j.envpol.2023.121451. ECOREF#:191055|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Formulation||1.31/||NR/||NR/|ug/org|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||1.31/||NR/||NR/|||ug/org|Not reported||77||NR||NR|Day(s)|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela|191055|Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies|Environ. Pollut.326:10 p.|2023|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela (2023). Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies. Environ. Pollut., 326, 10 p. doi:10.1016/j.envpol.2023.121451. ECOREF#:191055|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||8||NR||NR|Week(s)|Food|Not reported|Field natural|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Weight|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||28||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|7|Formulation||15||NR||NR|ul/100 ml diet|||||||||||||||||Intoxication|Mobility|NOEL||15||NR||NR|||ul/100 ml diet|Not reported||.0833||NR||NR|Day(s)|Taplamacioglu,D., and I. Karaca|187161|Effects of Some Pesticides on Bombus terrestris Under Laboratory Conditions|Int. J. Agric. Environ. Food Sci.3(4): 217-219|2019|Taplamacioglu,D., and I. Karaca (2019). Effects of Some Pesticides on Bombus terrestris Under Laboratory Conditions. Int. J. Agric. Environ. Food Sci., 3, (4), 217-219. doi:10.31015/jaefs.2019.4.3. ECOREF#:187161|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||8||NR||NR|Week(s)|Food|Not reported|Field natural|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Feeding behavior|Feeding behavior|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||28||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||8||NR||NR|Week(s)|Food|Not reported|Field natural|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Weight|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||28||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Abundance|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||105||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||105||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Formulation||1.31/||NR/||NR/|ug/org|||||||||||||||||Mortality|Mortality|NOEL||1.31/||NR/||NR/|||ug/org|Not reported||77||NR||NR|Day(s)|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela|191055|Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies|Environ. Pollut.326:10 p.|2023|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela (2023). Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies. Environ. Pollut., 326, 10 p. doi:10.1016/j.envpol.2023.121451. ECOREF#:191055|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||NR||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Formulation||1.31/||NR/||NR/|ug/org|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||1.31/||NR/||NR/|||ug/org|Not reported||7||NR||NR|Day(s)|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela|191055|Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies|Environ. Pollut.326:10 p.|2023|Azpiazu,C., P. Medina, F. Sgolastra, A. Moreno-Delafuente, and E. Vinuela (2023). Pesticide Residues in Nectar and Pollen of Melon Crops: Risk to Pollinators and Effects of a Specific Pesticide Mixture on Bombus terrestris (Hymenoptera: Apidae) Micro-Colonies. Environ. Pollut., 326, 10 p. doi:10.1016/j.envpol.2023.121451. ECOREF#:191055|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Reproduction|Reproducing organisms|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||105||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Abundance|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||105||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
135410207|(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Not reported|Unmeasured||20||NR||NR|Bombus terrestris|Buff Tailed Bumblebee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|Not reported|Lab|2|Active ingredient||7.6/||NR/||NR/|AI ppb diet|||||||||||||||||Population|Weight|NOEL||7.6/||NR/||NR/|||AI ppb diet|Not reported||105||NR||NR|Day(s)|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers|186733|Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees|Chemosphere273:10 p.|2021|Van Oystaeyen,A., B.K. Klatt, C. Petit, N. Lenaerts, and F. Wackers (2021). Short-Term Lab Assessments and Microcolonies are Insufficient for the Risk Assessment of Insecticides for Bees. Chemosphere, 273, 10 p. doi:10.1016/j.chemosphere.2020.128518. ECOREF#:186733|
