"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/16/2024","AQS","370350004","3","9.2","ug/m3 LC","51","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/17/2024","AQS","370350004","3","7.3","ug/m3 LC","41","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/18/2024","AQS","370350004","3","6.7","ug/m3 LC","37","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/19/2024","AQS","370350004","3","6.2","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/20/2024","AQS","370350004","3","3.7","ug/m3 LC","21","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/21/2024","AQS","370350004","3","3","ug/m3 LC","17","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/22/2024","AQS","370350004","3","4.4","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/23/2024","AQS","370350004","3","5.2","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/24/2024","AQS","370350004","3","5.6","ug/m3 LC","31","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/25/2024","AQS","370350004","3","2.5","ug/m3 LC","14","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/26/2024","AQS","370350004","3","8.7","ug/m3 LC","48","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/27/2024","AQS","370350004","3","12","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/28/2024","AQS","370350004","3","14.1","ug/m3 LC","60","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/29/2024","AQS","370350004","3","9","ug/m3 LC","50","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/30/2024","AQS","370350004","3","3.4","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/31/2024","AQS","370350004","3","4.9","ug/m3 LC","27","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/01/2024","AQS","370350004","3","6.2","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/02/2024","AQS","370350004","3","10.2","ug/m3 LC","53","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/03/2024","AQS","370350004","3","11.2","ug/m3 LC","55","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/04/2024","AQS","370350004","3","5.1","ug/m3 LC","28","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/05/2024","AQS","370350004","3","8.2","ug/m3 LC","46","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/06/2024","AQS","370350004","3","3.3","ug/m3 LC","18","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/07/2024","AQS","370350004","3","4.2","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/08/2024","AQS","370350004","3","0.7","ug/m3 LC","4","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/09/2024","AQS","370350004","3","4.2","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/10/2024","AQS","370350004","3","9.4","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/11/2024","AQS","370350004","3","9.5","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/12/2024","AQS","370350004","3","8.3","ug/m3 LC","46","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/13/2024","AQS","370350004","3","8.9","ug/m3 LC","49","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/14/2024","AQS","370350004","3","7.6","ug/m3 LC","42","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/15/2024","AQS","370350004","3","9.4","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/16/2024","AQS","370350004","3","9.3","ug/m3 LC","51","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/17/2024","AQS","370350004","3","5.4","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/18/2024","AQS","370350004","3","4.7","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/19/2024","AQS","370350004","3","3.6","ug/m3 LC","20","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/20/2024","AQS","370350004","3","6.5","ug/m3 LC","36","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/21/2024","AQS","370350004","3","6.7","ug/m3 LC","37","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/22/2024","AQS","370350004","3","8.9","ug/m3 LC","49","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/23/2024","AQS","370350004","3","10.5","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/24/2024","AQS","370350004","3","10.8","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/25/2024","AQS","370350004","3","11.5","ug/m3 LC","55","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/26/2024","AQS","370350004","3","13.5","ug/m3 LC","59","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/27/2024","AQS","370350004","3","16.5","ug/m3 LC","65","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/28/2024","AQS","370350004","3","15.1","ug/m3 LC","62","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/29/2024","AQS","370350004","3","14.9","ug/m3 LC","62","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/30/2024","AQS","370350004","3","12","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/31/2024","AQS","370350004","3","9.5","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/01/2024","AQS","370350004","3","7","ug/m3 LC","39","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/02/2024","AQS","370350004","3","4.2","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/03/2024","AQS","370350004","3","3.4","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/04/2024","AQS","370350004","3","4","ug/m3 LC","22","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/05/2024","AQS","370350004","3","5.5","ug/m3 LC","31","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/06/2024","AQS","370350004","3","6.7","ug/m3 LC","37","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/07/2024","AQS","370350004","3","4.4","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/08/2024","AQS","370350004","3","2.1","ug/m3 LC","12","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/09/2024","AQS","370350004","3","4.7","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/10/2024","AQS","370350004","3","4.3","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/11/2024","AQS","370350004","3","8.5","ug/m3 LC","47","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/12/2024","AQS","370350004","3","8","ug/m3 LC","44","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/13/2024","AQS","370350004","3","5.8","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/14/2024","AQS","370350004","3","5.5","ug/m3 LC","31","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/15/2024","AQS","370350004","3","4.4","ug/m3 LC","24","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/16/2024","AQS","370350004","3","5","ug/m3 LC","28","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/17/2024","AQS","370350004","3","1.7","ug/m3 LC","9","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/18/2024","AQS","370350004","3","9.8","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"09/19/2024","AQS","370350004","3","3.7","ug/m3 LC","21","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
